5,1,-0.827963,1.44765
6,1,0.401197,1.53537
7,1,0.866012,1.62609
8,1,1.09494,1.71931
9,1,1.24034,1.81449
10,1,1.35048,1.91094
11,1,1.44163,2.00794
12,1,1.51858,2.10463
13,1,1.58056,2.20011
14,1,1.62147,2.29342
15,1,1.6245,2.38353
5,2,-0.240411,1.54101
6,2,0.133385,1.63439
7,2,0.449221,1.73096
8,2,0.666913,1.8302
9,2,0.819765,1.93151
10,2,0.932808,2.03419
11,2,1.01872,2.13744
12,2,1.08203,2.24036
13,2,1.12178,2.34201
14,2,1.13212,2.44133
15,2,1.10136,2.53725
4,3,-0.332631,1.54481
5,3,-0.262298,1.6404
6,3,-0.0668942,1.7398
7,3,0.140017,1.8426
8,3,0.312959,1.94824
9,3,0.447921,2.05608
10,3,0.550786,2.16538
11,3,0.626451,2.27529
12,3,0.676514,2.38486
13,3,0.699259,2.49305
14,3,0.689985,2.59878
15,3,0.641634,2.70089
3,4,-0.564571,1.54713
4,4,-0.487651,1.64445
5,4,-0.399016,1.74619
6,4,-0.268489,1.85201
7,4,-0.125163,1.96143
8,4,0.00680917,2.07389
9,4,0.117667,2.18869
10,4,0.205038,2.30504
11,4,0.26834,2.42203
12,4,0.306267,2.53867
13,4,0.316029,2.65384
14,4,0.293464,2.76639
15,4,0.233786,2.87508
1,5,-0.802604,1.45493
2,5,-0.80257,1.54833
3,5,-0.713855,1.64691
4,5,-0.64352,1.7505
5,5,-0.566726,1.85881
6,5,-0.472035,1.97146
7,5,-0.368289,2.08794
8,5,-0.26777,2.20764
9,5,-0.17899,2.32985
10,5,-0.106984,2.4537
11,5,-0.0552863,2.57824
12,5,-0.0273498,2.7024
13,5,-0.0271318,2.825
14,5,-0.0589909,2.94481
15,5,-0.127044,3.06051
1,6,-0.82335,1.54877
2,6,-0.854047,1.64819
3,6,-0.833314,1.75313
4,6,-0.794284,1.8634
5,6,-0.740731,1.9787
6,6,-0.673086,2.0986
7,6,-0.596793,2.2226
8,6,-0.519481,2.35002
9,6,-0.448113,2.48011
10,6,-0.388419,2.61195
11,6,-0.345456,2.74452
12,6,-0.324236,2.87669
13,6,-0.329973,3.0072
14,6,-0.367852,3.13473
15,6,-0.442348,3.25789
1,7,-0.892639,1.64865
2,7,-0.944978,1.75448
3,7,-0.958888,1.8662
4,7,-0.947259,1.98358
5,7,-0.916477,2.10631
6,7,-0.870493,2.23395
7,7,-0.81419,2.36594
8,7,-0.7534,2.50159
9,7,-0.694108,2.64006
10,7,-0.64218,2.78041
11,7,-0.603563,2.92153
12,7,-0.58457,3.06222
13,7,-0.5919,3.20115
14,7,-0.632218,3.3369
15,7,-0.711244,3.46801
1,8,-0.993939,1.75498
2,8,-1.06159,1.86764
3,8,-1.09703,1.98656
4,8,-1.10628,2.11151
5,8,-1.09428,2.24216
6,8,-1.06513,2.37803
7,8,-1.02316,2.51853
8,8,-0.973208,2.66293
9,8,-0.920547,2.81033
10,8,-0.870979,2.95973
11,8,-0.831061,3.10995
12,8,-0.808368,3.25971
13,8,-0.811498,3.4076
14,8,-0.849492,3.55212
15,8,-0.930464,3.69168
1,9,-1.11737,1.86817
2,9,-1.19685,1.98809
3,9,-1.24757,2.11468
4,9,-1.2726,2.24769
5,9,-1.27522,2.38676
6,9,-1.25866,2.5314
7,9,-1.22639,2.68096
8,9,-1.18229,2.83467
9,9,-1.13091,2.99158
10,9,-1.07773,3.15061
11,9,-1.02964,3.31053
12,9,-0.995473,3.46995
13,9,-0.986292,3.62737
14,9,-1.01486,3.78121
15,9,-1.09365,3.92977
1,10,-1.25692,1.98866
2,10,-1.34641,2.11631
3,10,-1.40911,2.25106
4,10,-1.44648,2.39266
5,10,-1.46043,2.5407
6,10,-1.45309,2.69466
7,10,-1.4268,2.85387
8,10,-1.38437,3.01749
9,10,-1.32927,3.18452
10,10,-1.26619,3.35381
11,10,-1.20184,3.52404
12,10,-1.14602,3.69374
13,10,-1.11275,3.86132
14,10,-1.1205,4.02507
15,10,-1.1898,4.18322
1,11,-1.4087,2.11691
2,11,-1.5074,2.2528
3,11,-1.58035,2.39625
4,11,-1.62798,2.54697
5,11,-1.65109,2.70456
6,11,-1.65066,2.86845
7,11,-1.6278,3.03793
8,11,-1.5839,3.2121
9,11,-1.52089,3.38991
10,11,-1.44187,3.57011
11,11,-1.35225,3.75132
12,11,-1.2617,3.93196
13,11,-1.18693,4.11035
14,11,-1.15449,4.28467
15,11,-1.2,4.45301
1,12,-1.5701,2.25344
2,12,-1.67778,2.3981
3,12,-1.76024,2.55079
4,12,-1.81716,2.71123
5,12,-1.84841,2.87899
6,12,-1.85385,3.05345
7,12,-1.83326,3.23386
8,12,-1.78635,3.41926
9,12,-1.71287,3.60854
10,12,-1.61319,3.80037
11,12,-1.48949,3.99326
12,12,-1.34849,4.18555
13,12,-1.20678,4.37545
14,12,-1.09975,4.56101
15,12,-1.09045,4.74021
1,13,-1.73909,2.39878
2,13,-1.85597,2.55276
3,13,-1.94794,2.7153
4,13,-2.0141,2.88609
5,13,-2.05356,3.06467
6,13,-2.06518,3.25038
7,13,-2.04741,3.44243
8,13,-1.99811,3.63979
9,13,-1.91439,3.84127
10,13,-1.79261,4.04547
11,13,-1.62902,4.2508
12,13,-1.42203,4.4555
13,13,-1.1792,4.65764
14,13,-0.9358,4.85517
15,13,-0.795698,5.04593
1,14,-1.91394,2.55349
2,14,-2.04054,2.7174
3,14,-2.14256,2.89042
4,14,-2.21869,3.07223
5,14,-2.26743,3.26232
6,14,-2.28686,3.46001
7,14,-2.2743,3.66444
8,14,-2.22595,3.87453
9,14,-2.13622,4.08901
10,14,-1.99689,4.30638
11,14,-1.79596,4.52495
12,14,-1.51656,4.74285
13,14,-1.1386,4.95803
14,14,-0.656356,5.1683
15,14,-0.173583,5.37136
1,15,-2.09282,2.71817
2,15,-2.22994,2.89265
3,15,-2.34298,3.07684
4,15,-2.43037,3.27037
5,15,-2.49026,3.47272
6,15,-2.52024,3.68317
7,15,-2.51699,3.90078
8,15,-2.47563,4.12442
9,15,-2.38876,4.35273
10,15,-2.24474,4.58412
11,15,-2.02437,4.81679
12,15,-1.69382,5.04874
13,15,-1.1878,5.2778
14,15,-0.364457,5.50162
15,15,1.13064,5.71778
