1,1,1.2835,1.28361
2,1,1.45105,1.45122
3,1,1.63418,1.63439
4,1,1.82999,1.8302
5,1,2.03401,2.03419
6,1,2.24024,2.24036
7,1,2.44128,2.44133
1,2,1.45434,1.45452
2,2,1.64415,1.64445
3,2,1.85165,1.85201
4,2,2.07352,2.07389
5,2,2.30472,2.30504
6,2,2.53845,2.53867
7,2,2.76629,2.76639
1,3,1.64796,1.64819
2,3,1.86302,1.8634
3,3,2.09814,2.0986
4,3,2.34955,2.35002
5,3,2.61155,2.61195
6,3,2.87641,2.87669
7,3,3.13461,3.13473
1,4,1.86739,1.86764
2,4,2.11108,2.11151
3,4,2.37751,2.37803
4,4,2.6624,2.66293
5,4,2.95927,2.95973
6,4,3.2594,3.25971
7,4,3.55197,3.55212
1,5,2.11606,2.11631
2,5,2.39222,2.39266
3,5,2.69413,2.69466
4,5,3.01695,3.01749
5,5,3.35335,3.35381
6,5,3.69342,3.69374
7,5,4.02494,4.02507
1,6,2.39786,2.3981
2,6,2.71085,2.71123
3,6,3.05298,3.05345
4,6,3.41879,3.41926
5,6,3.79996,3.80037
6,6,4.18528,4.18555
7,6,4.56089,4.56101
1,7,2.71724,2.7174
2,7,3.07197,3.07223
3,7,3.4597,3.46001
4,7,3.87422,3.87453
5,7,4.30612,4.30638
6,7,4.74268,4.74285
7,7,5.16823,5.1683
