18,1,-0.15129,1.34069
19,1,0.646146,1.36092
20,1,0.962935,1.38135
21,1,1.12027,1.40199
22,1,1.21555,1.42283
23,1,1.28255,1.44385
24,1,1.3348,1.46506
25,1,1.37849,1.48645
26,1,1.41683,1.50801
27,1,1.45159,1.52974
28,1,1.48388,1.55162
29,1,1.51438,1.57366
30,1,1.54358,1.59583
31,1,1.57178,1.61814
32,1,1.59922,1.64058
33,1,1.62607,1.66313
34,1,1.65244,1.68579
35,1,1.67844,1.70855
36,1,1.70413,1.7314
37,1,1.72957,1.75432
38,1,1.75479,1.7773
39,1,1.77983,1.80035
40,1,1.80471,1.82344
41,1,1.82944,1.84655
42,1,1.85404,1.86969
43,1,1.87852,1.89284
44,1,1.90288,1.91599
45,1,1.92711,1.93911
46,1,1.95123,1.96221
47,1,1.97523,1.98526
48,1,1.99909,2.00825
49,1,2.02283,2.03117
50,1,2.04642,2.05401
51,1,2.06987,2.07674
52,1,2.09316,2.09936
53,1,2.11628,2.12185
54,1,2.13923,2.1442
55,1,2.16199,2.16638
56,1,2.18454,2.1884
57,1,2.20689,2.21022
58,1,2.22901,2.23183
59,1,2.2509,2.25322
60,1,2.27253,2.27438
61,1,2.2939,2.29528
62,1,2.315,2.31591
63,1,2.3358,2.33626
18,2,0.0447804,1.3618
19,2,0.433661,1.38235
20,2,0.725922,1.40311
21,2,0.922891,1.42407
22,2,1.05915,1.44523
23,2,1.15892,1.46659
24,2,1.23634,1.48813
25,2,1.29948,1.50986
26,2,1.35312,1.53176
27,2,1.40017,1.55383
28,2,1.4425,1.57606
29,2,1.48135,1.59844
30,2,1.51758,1.62096
31,2,1.55178,1.64363
32,2,1.5844,1.66642
33,2,1.61576,1.68932
34,2,1.64611,1.71234
35,2,1.67563,1.73546
36,2,1.70446,1.75866
37,2,1.73272,1.78194
38,2,1.7605,1.80529
39,2,1.78786,1.8287
40,2,1.81487,1.85215
41,2,1.84156,1.87563
42,2,1.86797,1.89914
43,2,1.89412,1.92265
44,2,1.92004,1.94616
45,2,1.94574,1.96965
46,2,1.97124,1.99311
47,2,1.99653,2.01652
48,2,2.02162,2.03988
49,2,2.04653,2.06316
50,2,2.07123,2.08635
51,2,2.09575,2.10945
52,2,2.12006,2.13242
53,2,2.14416,2.15527
54,2,2.16805,2.17796
55,2,2.19173,2.2005
56,2,2.21518,2.22286
57,2,2.23839,2.24502
58,2,2.26135,2.26698
59,2,2.28407,2.2887
60,2,2.30651,2.31019
61,2,2.32868,2.33142
62,2,2.35056,2.35238
63,2,2.37214,2.37305
18,3,-0.0196798,1.38324
19,3,0.318343,1.40412
20,3,0.584749,1.4252
21,3,0.786768,1.4465
22,3,0.939779,1.46799
23,3,1.0582,1.48968
24,3,1.15269,1.51157
25,3,1.23052,1.53364
26,3,1.29654,1.55588
27,3,1.354,1.5783
28,3,1.40513,1.60088
29,3,1.45148,1.62361
30,3,1.49413,1.64649
31,3,1.5339,1.66951
32,3,1.57137,1.69266
33,3,1.607,1.71593
34,3,1.64113,1.73931
35,3,1.67401,1.76279
36,3,1.70587,1.78636
37,3,1.73686,1.81
38,3,1.76712,1.83372
39,3,1.79675,1.8575
40,3,1.82583,1.88132
41,3,1.85444,1.90517
42,3,1.88262,1.92905
43,3,1.91042,1.95293
44,3,1.93788,1.97681
45,3,1.96503,2.00067
46,3,1.99188,2.02449
47,3,2.01846,2.04828
48,3,2.04477,2.072
49,3,2.07084,2.09565
50,3,2.09665,2.11921
51,3,2.12222,2.14267
52,3,2.14755,2.166
53,3,2.17263,2.18921
54,3,2.19747,2.21226
55,3,2.22206,2.23515
56,3,2.24639,2.25786
57,3,2.27047,2.28038
58,3,2.29428,2.30268
