1,1,1.01841,1.06449
2,1,1.0185,1.09824
3,1,1.03189,1.13299
4,1,1.05201,1.16874
5,1,1.0762,1.20546
6,1,1.10324,1.24316
7,1,1.13244,1.28179
8,1,1.16342,1.32135
9,1,1.19591,1.3618
10,1,1.22971,1.40311
11,1,1.26466,1.44523
12,1,1.30063,1.48813
13,1,1.33751,1.53176
14,1,1.37516,1.57606
15,1,1.41349,1.62096
16,1,1.45235,1.66642
17,1,1.49165,1.71234
18,1,1.53123,1.75866
19,1,1.57097,1.80529
20,1,1.6107,1.85215
21,1,1.65027,1.89914
22,1,1.68946,1.94616
23,1,1.72808,1.99311
24,1,1.76585,2.03988
25,1,1.80245,2.08635
26,1,1.83747,2.13242
27,1,1.87031,2.17796
28,1,1.90003,2.22286
29,1,1.92497,2.26698
30,1,1.94169,2.31019
31,1,1.94182,2.35238
1,2,0.974806,1.09828
2,2,0.961308,1.1331
3,2,0.961022,1.16896
4,2,0.969288,1.20584
5,2,0.983338,1.24373
6,2,1.00155,1.28262
7,2,1.02293,1.32248
8,2,1.04682,1.36329
9,2,1.07279,1.40503
10,2,1.10051,1.44765
11,2,1.12972,1.49111
12,2,1.1602,1.53537
13,2,1.19177,1.58038
14,2,1.22424,1.62609
15,2,1.25746,1.67242
16,2,1.29124,1.71931
17,2,1.32541,1.7667
18,2,1.35979,1.81449
19,2,1.39418,1.8626
20,2,1.42836,1.91094
21,2,1.46208,1.95942
22,2,1.49506,2.00794
23,2,1.52698,2.05637
24,2,1.55745,2.10463
25,2,1.58596,2.15258
26,2,1.61187,2.20011
27,2,1.63426,2.2471
28,2,1.65177,2.29342
29,2,1.66224,2.33894
30,2,1.66208,2.38353
31,2,1.64533,2.42705
1,3,0.913543,1.13314
2,3,0.893045,1.16907
3,3,0.883769,1.20606
4,3,0.88297,1.24412
5,3,0.888523,1.28321
6,3,0.898925,1.32333
7,3,0.913131,1.36446
8,3,0.9304,1.40657
9,3,0.950189,1.44963
10,3,0.972086,1.4936
11,3,0.99576,1.53844
12,3,1.02093,1.58411
13,3,1.04735,1.63055
14,3,1.0748,1.6777
15,3,1.10306,1.72551
16,3,1.1319,1.77389
17,3,1.16111,1.82278
18,3,1.19044,1.87208
19,3,1.21966,1.92172
20,3,1.24847,1.9716
21,3,1.27657,2.02162
22,3,1.3036,2.07167
23,3,1.32916,2.12165
24,3,1.35275,2.17144
25,3,1.37376,2.22091
26,3,1.39139,2.26995
27,3,1.40461,2.31843
28,3,1.41198,2.36622
29,3,1.41149,2.41318
30,3,1.40034,2.45919
31,3,1.37495,2.5041
1,4,0.840633,1.16911
2,4,0.815769,1.20618
3,4,0.800274,1.24435
4,4,0.792559,1.28361
5,4,0.791139,1.32394
6,4,0.794797,1.36534
7,4,0.802587,1.40777
8,4,0.81378,1.45122
9,4,0.827807,1.49564
10,4,0.844215,1.54101
11,4,0.86263,1.58728
12,4,0.882728,1.63439
13,4,0.904223,1.68231
14,4,0.926844,1.73096
15,4,0.950333,1.78028
16,4,0.974431,1.8302
17,4,0.998872,1.88064
18,4,1.02338,1.93151
19,4,1.04765,1.98273
20,4,1.07135,2.03419
21,4,1.09413,2.08579
22,4,1.11557,2.13744
23,4,1.1352,2.189
24,4,1.15245,2.24036
25,4,1.16666,2.29141
26,4,1.17698,2.34201
27,4,1.18239,2.39203
28,4,1.18155,2.44133
29,4,1.1728,2.48979
30,4,1.15413,2.53725
31,4,1.12342,2.58359
1,5,0.759422,1.20622
2,5,0.731402,1.24447
3,5,0.711304,1.28385
4,5,0.698184,1.32435
5,5,0.691029,1.36597
6,5,0.688909,1.40868
7,5,0.691027,1.45246
8,5,0.696722,1.49729
9,5,0.705447,1.54312
10,5,0.716743,1.58993
11,5,0.730218,1.63766
12,5,0.745524,1.68628
13,5,0.762344,1.73571
14,5,0.780379,1.78591
15,5,0.799337,1.83679
16,5,0.818927,1.8883
17,5,0.838846,1.94034
18,5,0.858778,1.99282
19,5,0.878384,2.04567
20,5,0.897296,2.09876
21,5,0.915108,2.15201
22,5,0.931364,2.20529
23,5,0.945549,2.25849
24,5,0.957067,2.31148
25,5,0.965225,2.36415
26,5,0.969203,2.41635
27,5,0.96803,2.46796
28,5,0.960557,2.51883
29,5,0.945464,2.56882
30,5,0.921326,2.61779
31,5,0.886806,2.6656
1,6,0.672015,1.24451
2,6,0.641464,1.28397
3,6,0.617736,1.3246
4,6,0.60025,1.36639
5,6,0.588314,1.40933
6,6,0.581229,1.4534
7,6,0.578351,1.49857
8,6,0.579107,1.54481
9,6,0.582995,1.5921
10,6,0.589574,1.6404
11,6,0.598453,1.68965
12,6,0.609274,1.7398
13,6,0.621706,1.79081
14,6,0.635427,1.8426
15,6,0.650122,1.8951
16,6,0.665473,1.94824
17,6,0.681149,2.00193
18,6,0.696804,2.05608
19,6,0.712068,2.1106
20,6,0.726538,2.16538
21,6,0.739778,2.22032
22,6,0.751301,2.27529
23,6,0.760568,2.33018
24,6,0.766969,2.38486
25,6,0.769819,2.43919
26,6,0.768338,2.49305
27,6,0.761647,2.5463
28,6,0.748769,2.59878
29,6,0.728663,2.65036
30,6,0.700291,2.70089
31,6,0.662761,2.75021
1,7,0.579855,1.28402
2,7,0.547126,1.32473
3,7,0.52038,1.36665
4,7,0.499249,1.40977
5,7,0.483251,1.45407
6,7,0.471868,1.49953
7,7,0.464583,1.54614
8,7,0.460913,1.59385
9,7,0.46041,1.64264
10,7,0.462666,1.69247
11,7,0.467302,1.74328
12,7,0.473963,1.79503
13,7,0.482311,1.84766
14,7,0.492013,1.90109
15,7,0.502739,1.95526
16,7,0.514149,2.01008
17,7,0.525892,2.06548
18,7,0.537597,2.12135
19,7,0.548868,2.1776
20,7,0.55928,2.23412
21,7,0.568371,2.2908
22,7,0.575634,2.34751
23,7,0.580518,2.40415
24,7,0.582412,2.46056
25,7,0.580651,2.51662
26,7,0.574502,2.57219
27,7,0.563177,2.62713
28,7,0.545844,2.68128
29,7,0.521663,2.73449
30,7,0.48985,2.78662
31,7,0.449765,2.83751
1,8,0.484001,1.32478
2,8,0.449306,1.36678
3,8,0.419943,1.41003
4,8,0.395673,1.45452
5,8,0.37616,1.50022
6,8,0.361012,1.54713
