9,1,1.3618,-7.06555e-07
10,1,1.4031,-1.62648e-06
11,1,1.44523,-2.21246e-06
12,1,1.48813,-2.62144e-06
13,1,1.53176,-2.91127e-06
14,1,1.57605,-3.10896e-06
15,1,1.62096,-3.23003e-06
16,1,1.66641,-3.28469e-06
17,1,1.71234,-3.28029e-06
18,1,1.75866,-3.22252e-06
19,1,1.80529,-3.11615e-06
20,1,1.85215,-2.96551e-06
21,1,1.89914,-2.77481e-06
22,1,1.94616,-2.54844e-06
23,1,1.9931,-2.29119e-06
24,1,2.03987,-2.00842e-06
25,1,2.08635,-1.70631e-06
26,1,2.13242,-1.39207e-06
27,1,2.17796,-1.07435e-06
28,1,2.22286,-7.63824e-07
29,1,2.26698,-4.74335e-07
30,1,2.31019,-2.25304e-07
31,1,2.35238,-4.76226e-08
9,2,1.40503,-1.94646e-06
10,2,1.44764,-3.26569e-06
11,2,1.4911,-4.27183e-06
12,2,1.53537,-5.02533e-06
13,2,1.58038,-5.57387e-06
14,2,1.62608,-5.95241e-06
15,2,1.67241,-6.18604e-06
16,2,1.71931,-6.29298e-06
17,2,1.76669,-6.28695e-06
18,2,1.81448,-6.17881e-06
19,2,1.86259,-5.97778e-06
20,2,1.91094,-5.69231e-06
21,2,1.95942,-5.33068e-06
22,2,2.00793,-4.90152e-06
23,2,2.05637,-4.41421e-06
24,2,2.10462,-3.87927e-06
25,2,2.15258,-3.30869e-06
26,2,2.20011,-2.71644e-06
27,2,2.2471,-2.11902e-06
28,2,2.29342,-1.53641e-06
29,2,2.33894,-9.93584e-07
30,2,2.38353,-5.23146e-07
31,2,2.42705,-1.70146e-07
9,3,1.44962,-3.25282e-06
10,3,1.49359,-4.88658e-06
11,3,1.53844,-6.24326e-06
12,3,1.5841,-7.28679e-06
13,3,1.63054,-8.05485e-06
14,3,1.6777,-8.58777e-06
15,3,1.7255,-8.91749e-06
16,3,1.77388,-9.06815e-06
17,3,1.82277,-9.05835e-06
18,3,1.87208,-8.90316e-06
19,3,1.92172,-8.61557e-06
20,3,1.9716,-8.20766e-06
21,3,2.02161,-7.69139e-06
22,3,2.07167,-7.0793e-06
23,3,2.12164,-6.38504e-06
24,3,2.17143,-5.62384e-06
25,3,2.22091,-4.81302e-06
26,3,2.26995,-3.97255e-06
27,3,2.31843,-3.12569e-06
28,3,2.36622,-2.29998e-06
29,3,2.41318,-1.52852e-06
30,3,2.45919,-8.52009e-07
31,3,2.5041,-3.21282e-07
9,4,1.49564,-4.02979e-06
10,4,1.541,-6.4426e-06
11,4,1.58727,-8.17646e-06
12,4,1.63439,-9.46528e-06
13,4,1.6823,-1.04082e-05
14,4,1.73095,-1.10621e-05
15,4,1.78027,-1.14656e-05
16,4,1.83019,-1.16467e-05
17,4,1.88063,-1.16271e-05
18,4,1.9315,-1.14248e-05
19,4,1.98272,-1.10556e-05
20,4,2.03418,-1.05346e-05
21,4,2.08579,-9.8769e-06
22,4,2.13743,-9.09842e-06
23,4,2.18899,-8.21663e-06
24,4,2.24036,-7.25098e-06
25,4,2.2914,-6.22348e-06
26,4,2.342,-5.15928e-06
27,4,2.39202,-4.0873e-06
28,4,2.44133,-3.041e-06
29,4,2.48978,-2.0594e-06
30,4,2.53725,-1.18825e-06
31,4,2.58359,-4.81152e-07
8,5,1.49728,-3.11882e-06
9,5,1.54311,-5.944e-06
10,5,1.58992,-8.32478e-06
11,5,1.63765,-1.01922e-05
12,5,1.68626,-1.16199e-05
13,5,1.7357,-1.26761e-05
14,5,1.78589,-1.34113e-05
15,5,1.83678,-1.38623e-05
16,5,1.88828,-1.40574e-05
17,5,1.94032,-1.40194e-05
18,5,1.99281,-1.37675e-05
19,5,2.04565,-1.33193e-05
20,5,2.09875,-1.26921e-05
21,5,2.15199,-1.19035e-05
22,5,2.20527,-1.09724e-05
23,5,2.25848,-9.91936e-06
24,5,2.31147,-8.7676e-06
25,5,2.36414,-7.54319e-06
26,5,2.41634,-6.27564e-06
27,5,2.46795,-4.99853e-06
28,5,2.51882,-3.75004e-06
29,5,2.56882,-2.5736e-06
30,5,2.61779,-1.51849e-06
31,5,2.6656,-6.40175e-07
7,6,1.49857,-1.05283e-06
8,6,1.54481,-4.9648e-06
9,6,1.5921,-7.95091e-06
10,6,1.64039,-1.03564e-05
11,6,1.68964,-1.22735e-05
12,6,1.73979,-1.37644e-05
13,6,1.79079,-1.4879e-05
14,6,1.84258,-1.56568e-05
15,6,1.89508,-1.61291e-05
16,6,1.94822,-1.63213e-05
17,6,2.00191,-1.6255e-05
18,6,2.05607,-1.59496e-05
